year_built,stories,num_bedrooms,full_bathrooms,half_bathrooms,livable_sqft,total_sqft,carport_sqft,has_fireplace,has_pool,has_central_heating,has_central_cooling,house_number,street_name,unit_number,city,zip_code,sale_price
1985,1,3,1,1,1920,2067,0,True,True,True,True,595,Paul Square,,Port Adamtown,11541,472504
1980,1,3,2,0,2028,2052,0,True,True,True,True,57412,Lyons Point,,Port Adamtown,11541,327599
1990,1,3,1,1,2600,3526,0,True,False,True,True,300,Brown Turnpike,,Port Adamtown,11541,472500
1990,2,3,2,1,1773,1985,0,True,False,True,True,2034,Andrew Springs,,Port Adamtown,11541,371704
1990,2,4,2,1,2658,3026,0,True,True,True,True,67766,Jones Alley,,Port Adamtown,11541,535496
1984,1,3,2,0,1829,2327,0,True,False,True,True,57079,Costa Island,,Port Adamtown,11541,692997
1983,1,3,1,1,1419,1418,0,True,False,True,True,2665,Dustin Tunnel,,Port Adamtown,11541,396897
1983,1,3,1,1,1421,1427,0,True,False,True,True,2665,Dustin Tunnel,,Port Adamtown,11541,277202
1977,1,3,1,1,1578,1977,0,True,False,True,True,493,Dustin Tunnel,,Port Adamtown,11541,682917
1985,1,3,2,0,1521,1661,0,True,False,True,True,241,Joe Shore,,Port Adamtown,11541,415798
1985,1,3,2,0,1514,1654,0,True,False,True,True,241,Joe Shore,,Port Adamtown,11541,291058
1983,1,3,2,0,1760,1751,0,True,True,True,True,37233,Joe Shore,,Port Adamtown,11541,396902
1975,1,3,1,1,1898,2297,0,True,False,True,True,96309,Joshua Ports,,Port Adamtown,11541,377997
1987,1,3,2,0,1443,1437,0,False,False,True,True,9036,Wood Vista,,Port Adamtown,11541,221132
1975,2,4,3,1,3800,4903,0,True,True,True,True,91444,Christopher Brooks,,Port Adamtown,11541,1165497
1984,2,3,2,0,1678,1777,0,True,False,True,True,94,Joshua Branch,,Port Adamtown,11541,371699
2003,3,5,4,1,4930,4933,0,False,False,True,True,931,Copeland Stream,,Port Adamtown,11541,787502
1981,2,3,2,0,4077,5595,0,True,False,True,True,4649,Susan Viaduct,,Port Adamtown,11541,570154
1983,2,3,2,1,2789,2783,0,True,False,True,True,908,Tara Club,,Port Adamtown,11541,514083
1984,1,3,1,1,1540,1668,0,True,False,True,True,2286,Patty Burgs,,Port Adamtown,11541,364141
1997,1,3,2,1,2272,2604,0,True,False,True,True,50649,Patty Burgs,,Port Adamtown,11541,539279
2001,3,3,3,1,3730,5512,0,True,False,True,True,525,Flores Flat,,Port Adamtown,11541,951298
1977,1,3,1,1,1699,1764,0,True,True,True,True,1242,Joe Shore,,Port Adamtown,11541,472503
2000,2,3,2,0,2586,3636,0,True,True,True,True,79454,Henry Camp,,Port Adamtown,11541,512824
1984,1,3,2,0,1746,2435,0,True,False,True,True,3320,Conner Court,,Port Adamtown,11541,402569
1970,1,4,2,1,2302,2935,0,True,False,True,True,4266,Stephen Parkway,,Port Adamtown,11541,813334
1989,1,3,2,0,1609,1605,0,True,False,True,True,4640,Joe Shore,,Port Adamtown,11541,431552
1971,1,2,1,0,1054,1177,201,False,False,True,True,843,Gary Courts,,Port Adamtown,11541,200344
1983,1,3,2,0,1658,1782,0,True,False,True,True,3636,Tonya Canyon,,Port Adamtown,11541,333900
1999,1,3,1,1,1920,1998,0,True,False,True,True,51347,Tonya Canyon,,Port Adamtown,11541,503999
1998,2,4,3,0,2150,2543,0,True,False,True,True,615,Jones Dale,,Port Adamtown,11541,466198
1988,1,4,2,0,1994,2452,0,True,False,True,True,1949,Robin Knoll,,Port Adamtown,11541,306183
1982,2,3,1,1,2384,2554,0,True,True,True,True,58230,Ryan Extension,,Port Adamtown,11541,427141
1990,2,4,2,1,3008,4124,0,True,True,True,True,431,Trevor Extension,,Port Adamtown,11541,913501
2005,1,3,2,1,2497,2957,0,True,False,True,True,7456,Michael Trafficway,,Port Jonathanborough,10250,617397
2007,1,3,2,0,1966,2064,0,True,False,True,True,372,Joyce Cliff,,Port Adamtown,11541,424624
2006,1,3,2,0,1618,1726,0,True,False,True,True,92248,Arthur Trace,,Port Adamtown,11541,188998
2004,1,3,2,0,1972,2061,0,True,False,True,True,3715,Susan Greens,,Port Adamtown,11541,396268
2005,1,3,2,0,1974,2064,0,True,False,True,True,651,Lee View,,Port Adamtown,11541,395643
2007,2,4,3,0,2228,2314,0,True,False,True,True,106,Kelly Branch,,Port Adamtown,11541,365396
2005,1,3,2,0,1781,1830,0,True,False,True,True,619,Arthur Trace,,Port Adamtown,11541,346497
2004,1,3,2,0,1611,1726,0,True,True,True,True,561,Arthur Trace,,Port Adamtown,11541,352797
2005,1,3,2,0,1784,1825,0,True,False,True,True,8512,Arthur Trace,,Port Adamtown,11541,371696
1988,1,3,1,1,1504,1579,0,True,True,True,True,76851,Joe Shore,,Port Adamtown,11541,447300
1984,1,3,1,1,1501,1514,0,True,False,True,True,68164,Cherry Unions,,Port Adamtown,11541,403199
1981,1,3,1,1,1556,1618,0,False,False,True,True,1932,Heather Cliff,,Port Adamtown,11541,233099
1974,1,3,1,1,1493,2267,0,True,True,True,True,194,Mia Knolls,,Port Adamtown,11541,409504
1982,1,2,1,0,921,959,0,True,False,False,False,68478,Brent Union,,Port Adamtown,11541,170103
2005,2,3,2,0,1273,1364,0,False,False,True,True,643,Misty Station,,Port Adamtown,11541,277202
2005,1,2,2,0,1125,1121,0,False,False,True,True,411,Cunningham Roads,,Port Adamtown,11541,191522
2003,1,3,2,0,1452,1453,0,False,False,True,True,4243,Katherine Stravenue,,Port Adamtown,11541,230584
2006,1,4,2,0,1825,1826,0,True,False,True,True,40200,Richard Unions,,Port Adamtown,11541,243182
2006,2,5,4,0,4065,4105,0,True,True,True,True,759,John Ville,,Davidfort,10701,447300
2006,2,4,2,1,3239,3433,0,True,False,True,True,17989,Anne Inlet,,Davidfort,10701,422103
2005,2,5,3,0,3493,3494,0,False,False,True,True,35114,Aguilar Brook,,Davidfort,10701,327598
2005,2,4,2,1,2714,2709,0,False,False,True,True,802,Cunningham Inlet,,Davidfort,10701,355954
2006,2,4,2,1,2644,2787,0,True,False,True,True,170,Barrett Inlet,,Davidfort,10701,415799
2008,2,4,2,1,2867,2911,0,False,False,True,True,91994,Shannon Ridges,,Davidfort,10701,403199
2006,2,5,3,0,2607,2716,0,False,False,True,True,475,Shannon Ridges,,Davidfort,10701,403827
2005,2,5,3,0,2607,2707,0,False,False,True,True,67777,Rodriguez Forks,,Davidfort,10701,371704
2015,2,4,2,1,2996,3116,0,False,False,True,True,801,Robert Loaf,,Davidfort,10701,468092
2016,2,4,2,1,2992,3118,0,False,False,True,True,83524,Robert Loaf,,Davidfort,10701,463677
2000,2,4,2,1,2692,2813,0,True,False,True,True,63292,Patel Centers,,Davidfort,10701,409498
1987,1,3,2,0,1538,1530,0,False,False,True,True,192,Brenda Estates,,Lake Dariusborough,10004,296102
2005,2,3,2,1,2579,2661,0,True,False,True,True,8925,Donald Ville,,Davidfort,10701,386822
2006,2,3,2,0,2180,2291,0,True,False,True,True,31413,Nichole Station,,Davidfort,10701,370436
2007,2,3,2,0,2183,2280,0,True,True,True,True,781,Alexandra Crossing,,Davidfort,10701,378003
2006,2,5,3,0,4066,4148,0,True,False,True,True,849,Silva Springs,,Davidfort,10701,459901
2005,2,4,2,1,2647,2790,0,True,False,True,True,46736,Bailey Row,,Davidfort,10701,415798
2006,2,5,4,0,4069,4145,0,True,False,True,True,816,Silva Springs,,Davidfort,10701,468094
2005,2,4,3,1,3613,3717,0,True,False,True,True,5614,Silva Springs,,Davidfort,10701,466201
2004,2,4,2,1,2690,2739,0,False,False,True,True,88861,Henry Crescent,,Davidfort,10701,399418
2005,2,4,2,1,2864,2909,0,False,False,True,True,258,Banks Ways,,Davidfort,10701,400052
2005,2,5,3,0,3084,3162,0,False,False,True,True,107,Holloway Junction,,Davidfort,10701,428396
2006,2,3,2,1,2373,2408,0,False,False,True,True,107,Martinez Mission,,Davidfort,10701,352796
2013,1,3,2,0,1996,2088,0,False,False,True,True,29122,Miller Fall,,Davidfort,10701,393750
2007,1,4,2,0,4356,4356,0,False,False,True,True,448,Sellers Valleys,,Davidfort,10701,502739
1974,1,2,1,0,1196,1202,0,False,False,True,True,15,Annette Mews,,Davidfort,10701,28979
1975,1,2,2,0,1443,1436,0,False,False,True,True,8262,Christopher Plains,,Lake Dariusborough,10004,151197
1948,1,3,1,0,1026,1205,0,False,False,True,True,43800,Alexander Isle,,Lake Dariusborough,10004,211680
1947,1,3,1,0,1520,1542,0,False,False,False,False,927,Schmidt Forge,,Lake Dariusborough,10004,239403
2005,1,3,2,0,1454,1450,0,False,False,True,True,1086,Zachary Mission,,Lake Dariusborough,10004,204119
2006,1,3,2,0,1450,1462,0,False,False,True,True,884,Velasquez Track,,Lake Dariusborough,10004,182698
1982,1,4,1,1,1953,2197,0,True,False,True,True,408,Schmidt Forge,,Lake Dariusborough,10004,378003
1978,1,2,1,1,965,963,0,False,False,True,True,3906,Cook View,,Lake Dariusborough,10004,270904
2005,2,5,3,0,3136,3216,0,True,False,True,True,17044,Ingram Burgs,,Port Jonathanborough,10250,377998
2001,1,2,2,0,1053,1056,0,False,False,True,True,836,Williams Ways,,Port Adamtown,11541,283496
2003,1,4,2,0,2156,2206,0,True,False,True,True,6636,Ingram Burgs,,Port Jonathanborough,10250,365399
1993,1,3,1,0,971,1019,0,True,False,True,True,2870,Wright Oval,,Port Adamtown,11541,233098
1984,1,2,1,0,951,992,0,True,False,True,True,9845,Kevin Dale,,Port Adamtown,11541,221762
2006,2,4,2,1,2601,2678,0,True,False,True,True,5452,Bailey Shoal,,Port Jonathanborough,10250,402566
2004,2,4,2,1,2600,2684,0,True,False,True,True,265,Phillips Street,,Port Jonathanborough,10250,390600
2005,2,4,2,1,2429,2512,0,True,False,True,True,40825,Thomas Garden,,Port Jonathanborough,10250,401944
2006,2,4,2,1,2256,2402,0,True,False,True,True,1413,Brenda Pass,,Port Jonathanborough,10250,371696
2006,1,3,2,0,1979,2043,0,True,False,True,True,9105,Cook Ranch,,Port Jonathanborough,10250,338939
2006,1,3,2,0,1984,2046,0,True,False,True,True,342,Cook Ranch,,Port Jonathanborough,10250,340196
2005,1,2,2,0,1813,1875,0,True,False,True,True,1030,William Islands,,Port Jonathanborough,10250,365397
2004,1,3,2,0,1979,2051,0,True,False,True,True,7859,Michael Mount,,Port Jonathanborough,10250,371697
2005,2,4,2,1,2508,2578,0,True,True,True,True,60710,Nicole Hollow,,Port Jonathanborough,10250,450454
2005,1,3,2,1,2444,2535,0,True,False,True,True,62735,Jimmy Rue,,Port Jonathanborough,10250,425879
2005,1,2,2,0,2230,2368,0,True,False,True,True,214,Smith Fall,,Port Jonathanborough,10250,494549
2003,1,2,2,0,1870,1916,0,True,False,True,True,8440,Sims Pike,,Port Jonathanborough,10250,317521
2004,1,2,2,0,1732,1779,0,True,False,True,True,317,Sims Pike,,Port Jonathanborough,10250,453602
2003,1,2,1,1,1499,1518,0,True,False,True,True,71333,Rodriguez Hills,,Port Jonathanborough,10250,349650
2002,1,2,2,0,1866,1921,0,True,False,True,True,727,Brandon Points,,Port Jonathanborough,10250,378004
2001,1,2,1,1,1506,1524,0,True,False,True,True,10785,Gallegos Unions,,Port Jonathanborough,10250,356577
2000,1,2,2,1,2380,2542,0,True,False,True,True,54438,Mayer Hills,,Port Jonathanborough,10250,491397
1999,1,2,2,1,2379,2536,0,True,False,True,True,62249,Christine Roads,,Port Jonathanborough,10250,502743
2002,1,2,2,0,1815,1849,0,True,False,True,True,776,Kirk Common,,Port Jonathanborough,10250,415796
2003,1,2,2,0,2224,2373,0,True,False,True,True,737,Kim Place,,Port Jonathanborough,10250,422099
2001,1,2,2,0,2124,2123,0,True,False,True,True,1328,Kimberly Roads,,Port Jonathanborough,10250,448561
2001,1,1,1,1,1327,1395,0,True,False,True,True,9016,Jones Place,,Port Jonathanborough,10250,346501
1998,1,2,2,1,2082,2096,0,True,False,True,True,4,Nelson Prairie,,Port Jonathanborough,10250,427138
2000,1,2,2,0,1808,1854,0,True,False,True,True,49815,Myers Mission,,Port Jonathanborough,10250,403199
2001,1,2,2,0,1810,1850,0,True,False,True,True,8163,Burgess Brooks,,Port Jonathanborough,10250,414544
1997,2,5,2,1,2221,2221,0,True,False,True,True,641,Angela Springs,,Port Jonathanborough,10250,362246
1990,1,3,1,1,1421,1429,0,True,False,True,True,86564,Steven Cape,,Port Jonathanborough,10250,340201
1991,2,3,2,1,1873,1969,0,True,False,True,True,420,Eric Court,,Port Jonathanborough,10250,343977
1990,1,3,1,1,1209,1226,0,True,False,True,True,593,Garcia Street,,Port Jonathanborough,10250,299878
2003,1,3,2,0,2260,2306,0,False,False,True,True,7212,Atkins Center,,Port Jonathanborough,10250,396899
2002,2,5,3,0,3145,3218,0,True,False,True,True,6194,Shepard Trace,,Port Jonathanborough,10250,453596
2004,1,3,2,0,1715,1778,0,True,False,True,True,2196,Shepard Trace,,Port Jonathanborough,10250,340203
2004,1,3,2,0,2252,2311,0,False,False,True,True,3586,Jessica Creek,,Port Jonathanborough,10250,371702
2004,2,3,2,1,2886,2941,0,True,True,True,True,985,Vargas Manors,,Port Jonathanborough,10250,482583
2004,2,4,2,0,2742,2897,0,True,False,True,True,2403,Ingram Burgs,,Port Jonathanborough,10250,419578
2002,2,4,2,1,2457,2453,0,False,False,True,True,3770,Clay Valleys,,Port Jonathanborough,10250,378001
2001,2,4,2,1,2461,2459,0,False,False,True,True,755,Jason Wells,,Port Jonathanborough,10250,396902
2002,1,3,2,0,1970,2068,0,False,False,True,True,51614,Laura Neck,,Port Jonathanborough,10250,350277
2001,1,3,2,0,2259,2311,0,False,False,True,True,377,Clay Valleys,,Port Jonathanborough,10250,390597
2000,1,4,2,0,1963,1959,0,True,True,True,True,90134,Anderson Path,,Port Jonathanborough,10250,403204
2001,1,4,2,0,1728,1808,0,True,False,True,True,91081,David Viaduct,,Port Jonathanborough,10250,349017
2001,2,5,3,0,3146,3216,0,True,True,True,True,1278,Anderson Path,,Port Jonathanborough,10250,478803
2002,1,4,2,0,2151,2209,0,True,True,True,True,16120,Lauren Inlet,,Port Jonathanborough,10250,377996
1996,1,3,2,0,1360,1408,0,True,False,True,True,9670,Garza Trail,,West Lydia,10569,337677
1993,1,4,2,0,1524,1567,0,True,False,True,True,77374,Ramirez Plains,,Port Jonathanborough,10250,359103
1992,2,4,3,0,1873,1922,0,True,False,True,True,97998,Fry Stravenue,,Port Jonathanborough,10250,364139
1993,2,3,2,1,1602,1645,0,True,True,True,True,986,Laura Inlet,,Port Jonathanborough,10250,352169
1992,1,4,2,0,1465,1568,0,True,False,True,True,6931,Juan Skyway,,Port Jonathanborough,10250,364136
1992,1,2,2,0,1048,1217,0,True,False,True,True,8567,Barrett Locks,,West Lydia,10569,283499
1992,1,2,2,0,1038,1207,0,True,False,True,True,520,Joseph Corners,,West Lydia,10569,233100
1992,2,4,2,1,2408,2494,0,True,True,True,True,443,Gregory Way,,West Lydia,10569,365397
1968,1,2,1,1,1086,1579,399,False,False,True,True,2108,Derek Squares,,West Lydia,10569,270902
1987,1,3,2,0,1498,1493,0,True,False,True,True,9687,Michaela Corners,,West Lydia,10569,326336
1965,1,2,1,1,1072,1466,382,False,False,True,True,6058,Bradley Rue,,West Lydia,10569,201603
1966,1,2,1,1,1455,1864,362,False,False,True,True,1178,Krista Ways,,West Lydia,10569,251997
1966,1,3,2,0,1944,2360,399,True,False,True,True,1641,Gonzalez Ridge,,West Lydia,10569,277202
1965,1,3,1,1,1313,1712,234,True,False,True,False,3283,Melissa Manor,,West Lydia,10569,296104
1965,1,2,1,1,1374,1754,400,False,False,True,True,5008,Raymond Crest,,West Lydia,10569,137342
2007,2,4,2,1,2917,2986,0,True,False,True,True,9751,Benton Turnpike,,West Lydia,10569,413279
1990,2,3,2,1,1547,1627,0,True,False,True,True,38396,Tricia Mount,,West Lydia,10569,302400
1989,1,3,2,0,1160,1192,0,False,False,True,True,6223,Cody Trail,,West Lydia,10569,315001
1989,2,3,2,1,1565,1661,0,True,False,True,True,4738,Whitney Stream,,West Lydia,10569,308697
1980,1,3,1,1,1458,1503,0,True,False,True,True,681,Timothy Mews,,West Lydia,10569,284763
1987,2,4,3,0,1657,1721,0,True,False,True,True,68164,Anderson Mill,,West Lydia,10569,294208
1964,1,2,1,0,1135,1744,362,False,False,True,False,700,Perry Valley,,West Lydia,10569,220499
1981,1,2,1,0,923,917,0,False,False,True,True,42235,Mckenzie Trace,,West Lydia,10569,163801
1964,1,2,1,1,1294,1513,0,False,False,True,False,34375,White Loaf,,West Lydia,10569,262084
1965,1,2,1,0,988,1320,204,False,False,True,True,1592,White Camp,,West Lydia,10569,113397
1964,1,2,1,1,1409,1791,195,False,False,True,True,8968,Smith Knoll,,West Lydia,10569,248217
1963,1,2,1,1,1409,1750,201,False,False,True,True,757,White Loaf,,West Lydia,10569,176398
1963,1,2,2,0,1401,1743,0,False,False,True,True,927,Lisa Course,,West Lydia,10569,248217
1964,1,2,1,0,997,1266,198,False,False,True,True,940,Cunningham Brooks,,West Lydia,10569,197818
1963,1,2,1,0,996,1347,197,False,False,True,True,6375,Lisa Course,,West Lydia,10569,118437
1963,1,3,1,1,1614,2086,196,False,False,True,True,145,Margaret Mall,,West Lydia,10569,195303
1965,1,3,1,1,1619,2092,201,False,False,True,True,145,Margaret Mall,,West Lydia,10569,296102
1964,1,2,1,1,1405,1649,213,False,False,True,True,975,Parker Lane,,West Lydia,10569,230584
1963,1,2,1,1,1398,1737,202,False,False,True,True,90270,Margaret Mall,,West Lydia,10569,280351
1968,1,2,1,1,1064,1369,248,False,False,True,True,7216,Davis Islands,,West Lydia,10569,154346
1964,1,2,1,1,1292,1516,0,False,False,True,True,1752,Campbell Wall,,West Lydia,10569,157502
1964,1,1,1,0,733,820,381,False,False,True,True,1254,Gonzalez Ridge,,West Lydia,10569,90723
1964,1,2,1,1,1072,1372,248,False,False,True,True,2435,Brendan Dam,,West Lydia,10569,115286
1963,1,2,1,1,1060,1376,253,False,False,True,True,2435,Brendan Dam,,West Lydia,10569,163796
1965,1,1,1,0,730,820,386,False,False,True,True,820,Brendan Dam,,West Lydia,10569,90720
1965,1,2,1,1,1072,1376,0,False,False,True,True,99663,Brendan Dam,,West Lydia,10569,138600
1963,1,2,1,1,1458,1858,0,False,False,True,True,186,Gonzalez Ridge,,West Lydia,10569,239398
1965,1,2,1,1,1100,1600,419,False,False,True,True,5389,Lisa Track,,West Lydia,10569,207897
1964,1,2,1,1,1062,1373,256,False,False,True,True,925,White Camp,,West Lydia,10569,138600
1965,1,3,1,1,1617,1961,195,False,False,True,True,1858,Wang Plains,,West Lydia,10569,229318
1966,1,2,1,1,1421,1732,0,False,False,True,True,130,Matthew Mills,,West Lydia,10569,170096
1969,1,3,2,0,1879,1991,0,False,False,True,True,94871,Collins Throughway,,West Lydia,10569,241920
1971,1,2,2,0,1193,1296,0,False,False,True,True,52078,Collins Throughway,,West Lydia,10569,235619
2004,1,4,2,0,2080,2233,0,True,False,True,True,659,Charles Inlet,,Amystad,11682,365398
2003,1,3,2,1,2123,2167,0,True,False,True,True,105,Abigail View,,Amystad,11682,434697
1998,1,3,1,1,1408,1422,0,True,False,True,True,1496,Brian Glen,,West Lydia,10569,361619
1999,1,4,2,1,2109,2349,0,True,True,True,True,3817,Brian Glen,,West Lydia,10569,422098
2003,1,3,2,1,2286,2449,0,True,False,True,True,3740,Diane Islands,,Amystad,11682,396898
1989,1,2,1,1,1545,1620,0,True,False,True,True,19650,Susan Common,,West Lydia,10569,316260
1990,1,3,2,0,1787,1800,0,True,False,True,True,6019,Kyle Heights,,West Lydia,10569,327597
1991,1,2,1,1,1065,1063,0,False,False,True,True,7021,Brett Mountains,,Amystad,11682,264601
1987,1,2,1,1,974,1028,0,False,False,True,True,7950,Miller Squares,,West Lydia,10569,207900
1990,1,2,2,0,1076,1083,0,False,False,True,True,6123,Kyle Canyon,,West Lydia,10569,132303
1989,1,2,2,0,1072,1074,0,False,False,True,True,8350,Kyle Canyon,,West Lydia,10569,191516
1988,1,2,2,0,1065,1068,0,False,False,True,True,56797,Miller Squares,,West Lydia,10569,182703
1987,1,4,2,0,1578,1655,0,True,False,True,True,2886,Smith Radial,,West Lydia,10569,337683
1988,1,4,2,0,1603,1660,0,True,False,True,True,56423,Holly Knoll,,West Lydia,10569,346496
1988,2,4,3,1,1710,1713,0,True,True,True,True,566,Newton Views,,West Lydia,10569,352801
1988,2,4,3,1,1704,1708,0,True,True,True,True,478,Jonathan Unions,,West Lydia,10569,340827
1986,1,2,1,1,977,1020,0,False,False,True,True,2352,Flores Shoal,,West Lydia,10569,176401
1984,1,3,2,0,1346,1545,0,True,False,True,True,939,Martin Avenue,,West Lydia,10569,333897
1985,1,2,1,0,825,873,0,False,False,True,True,149,Patricia Flat,,West Lydia,10569,172616
1964,1,2,1,0,946,1100,222,False,False,True,True,1622,White Loaf,,West Lydia,10569,172618
1988,1,3,2,0,1786,1809,0,True,False,True,True,4266,White Camp,,West Lydia,10569,333904
1988,1,3,2,0,1779,1810,0,True,False,True,True,41535,White Camp,,West Lydia,10569,332639
1963,1,2,2,0,1305,1708,227,False,False,True,True,71897,Barnett Extension,,West Lydia,10569,233103
1963,1,2,1,1,1093,1605,420,False,False,True,True,87459,Margaret Mall,,West Lydia,10569,170104
1964,1,2,1,0,991,1302,0,False,False,True,False,887,Robin Park,,West Lydia,10569,197816
2004,2,6,3,0,2685,2814,0,True,True,True,True,386,Savage Bridge,,Amystad,11682,425880
2005,1,4,2,0,2031,2035,0,True,False,True,True,986,Tara Crest,,Amystad,11682,365403
2004,1,4,2,0,2035,2028,0,True,False,True,True,330,Angela Station,,Amystad,11682,365399
1991,1,3,1,1,1322,1364,0,True,False,True,True,1247,Mary Key,,West Lydia,10569,289803
1997,1,3,1,1,1223,1263,0,True,False,True,True,21636,Mary Key,,West Lydia,10569,236246
1988,1,2,1,1,1203,1198,0,True,False,True,True,54041,Holly Square,,West Lydia,10569,245696
1991,1,3,2,0,1163,1177,0,True,False,True,True,68520,Claudia Rapid,,West Lydia,10569,274684
1979,1,2,1,1,1711,2021,0,True,False,True,True,6308,Christopher Parkways,,West Lydia,10569,302402
1976,1,2,1,1,1432,1504,0,False,False,True,True,6669,Ashley Plains,,West Lydia,10569,294210
1971,1,2,1,1,1439,1606,0,False,False,True,True,430,Arnold Shores,,West Lydia,10569,284129
1973,1,3,1,1,1778,2196,0,True,False,True,True,96614,Nathan Extensions,,West Lydia,10569,296101
1969,1,2,1,0,1017,1452,381,False,False,True,True,379,Moon Shoals,,West Lydia,10569,182696
1972,1,2,1,0,1002,1097,0,False,False,True,True,94846,Nathan Extensions,,West Lydia,10569,220500
2014,1,4,2,0,2032,2105,0,True,False,True,True,296,Amy Inlet,,Port Jonathanborough,10250,454228
2013,2,5,3,0,3117,3150,0,True,False,True,True,995,Holland Valleys,,Port Jonathanborough,10250,491404
1977,1,2,1,1,-2,6,0,True,False,True,True,399,Holland Valleys,,Port Jonathanborough,10250,505261
2015,2,5,3,0,3395,3486,0,True,False,True,True,494,Holland Valleys,,Port Jonathanborough,10250,529826
2015,2,5,3,0,3122,3149,0,True,False,True,True,176,Holland Valleys,,Port Jonathanborough,10250,488883
2015,2,5,3,0,3396,3480,0,True,True,True,True,1717,Holland Valleys,,Port Jonathanborough,10250,500219
2015,2,5,3,0,2831,2860,0,True,False,True,True,63142,Amy Inlet,,Port Jonathanborough,10250,470609
2014,2,5,3,0,3123,3144,0,True,False,True,True,66898,Allen View,,Port Jonathanborough,10250,502112
2016,1,4,2,0,2034,2109,0,True,False,True,True,32378,Allen View,,Port Jonathanborough,10250,439112
2014,2,5,3,0,2822,2859,0,True,False,True,True,4917,Allen View,,Port Jonathanborough,10250,483208
2014,2,5,3,0,3117,3145,0,True,False,True,True,96401,Allen View,,Port Jonathanborough,10250,487621
2015,2,5,2,1,2978,3132,0,False,False,True,True,72951,Smith Village,,Port Jonathanborough,10250,475021
2015,1,4,2,1,2319,2477,0,False,False,True,True,4835,Smith Village,,Amystad,11682,459899
2015,1,4,3,0,2573,2631,0,False,False,True,True,575,Smith Village,,Amystad,11682,483838
2014,2,5,2,1,2714,2831,0,False,False,True,True,1807,Lambert Corners,,Amystad,11682,454858
2016,2,5,2,1,2712,2837,0,False,False,True,True,559,Lambert Corners,,Amystad,11682,471244
2014,2,5,2,1,2706,2836,0,False,False,True,True,6014,Lambert Corners,,Amystad,11682,447296
2009,1,3,2,0,1713,1825,0,True,False,True,True,49973,Crosby Garden,,Amystad,11682,356583
2009,2,3,2,1,2219,2327,0,True,False,True,True,9891,Amy Skyway,,Amystad,11682,396902
2009,1,3,2,1,1915,1964,0,True,False,True,True,6931,Derrick Pass,,Amystad,11682,400678
2010,2,5,3,0,3574,3733,0,True,False,True,True,623,James Estates,,Amystad,11682,510296
2012,1,4,2,1,2033,2246,0,False,False,True,True,4132,Ortiz Via,,Amystad,11682,400681
2011,2,3,2,1,2164,2201,0,True,False,True,True,9553,Delgado Branch,,Amystad,11682,183959
2008,1,3,2,0,1586,1641,0,True,False,True,True,9176,Walker Freeway,,Amystad,11682,350913
2007,1,3,2,0,2155,2194,0,True,False,True,True,833,Paul Landing,,Amystad,11682,434070
2006,2,4,2,1,3275,3528,0,True,False,True,True,70485,Julie Streets,,Amystad,11682,497698
2010,1,3,2,0,1667,1676,0,True,False,True,True,800,Henson Field,,Amystad,11682,359099
2010,1,3,2,1,2322,2481,0,True,False,True,True,42373,Andrew Mills,,Amystad,11682,413276
2007,2,4,3,0,3014,3134,0,True,False,True,True,208,Bullock Fields,,Amystad,11682,462418
2005,2,4,3,0,2615,2708,0,True,False,True,True,953,Smith Crossroad,,Amystad,11682,415171
2007,1,3,2,0,1954,2099,0,True,False,True,True,90596,Theresa Estate,,Amystad,11682,365400
1988,1,3,2,0,1540,1538,0,True,False,True,True,10,Houston Course,,Amystad,11682,313743
1988,1,3,2,0,1310,1306,0,True,False,True,True,848,Houston Course,,Amystad,11682,296104
1989,1,3,2,0,1541,1545,0,True,False,True,True,47693,Anne Fall,,Amystad,11682,320044
1990,1,3,1,1,1142,1208,0,True,False,True,True,6552,Jennifer Flats,,Amystad,11682,258302
2003,1,3,2,0,1709,1823,0,True,False,True,True,7132,Micheal Skyway,,Amystad,11682,351544
2003,1,3,2,0,1710,1822,0,True,False,True,True,66897,Matthew Locks,,Amystad,11682,340199
2003,1,3,2,0,1553,1668,0,True,False,True,True,9996,Micheal Skyway,,Amystad,11682,337050
2005,2,3,3,0,2412,2495,0,True,False,True,True,79552,David Harbor,,Amystad,11682,327602
2005,1,6,2,0,1617,1614,0,False,False,True,True,70938,Michael Walk,,Lake Jennifer,10971,326341
2002,1,5,2,0,2069,2186,0,True,False,True,True,43996,Lewis Plains,,West Lydia,10569,371701
2001,1,3,2,0,1558,1668,0,True,False,True,True,470,Jones Forges,,West Lydia,10569,327602
2000,1,4,2,0,1956,2076,0,True,False,True,True,580,Evans Views,,Amystad,11682,359097
1998,1,2,2,0,1770,1920,0,True,False,True,True,9653,Angelica Plaza,,Amystad,11682,327599
1999,1,2,1,1,1264,1375,0,True,False,True,True,400,Castillo Drives,,Amystad,11682,239397
2000,1,3,1,1,1425,1555,0,True,False,True,True,529,Clark Mill,,Amystad,11682,264602
2000,1,3,1,1,1422,1556,0,True,False,True,True,4278,Clark Mill,,Amystad,11682,277204
1997,1,2,2,0,1775,1919,0,True,False,True,True,29565,Guzman Estate,,Amystad,11682,308696
1995,1,2,1,1,1122,1326,0,True,False,True,True,456,Tracy Road,,Amystad,11682,255781
1998,1,3,1,1,1773,1861,0,True,False,True,True,2538,Tracy Road,,Amystad,11682,308701
